,date,hr,weather,temperature,feels_like_temperature,relative_humidity,windspeed,psi,guest_scooter,registered_scooter
5444,2011-07-30,6,clear,107.3,141.8,70.0,20.0,22,20,131
5445,2011-06-10,0,light snow/rain,105.6,138.2,65.0,15.0,6,24,425
5446,2011-04-17,18,clear,93.8,123.8,30.0,26.0,34,304,1224
5447,2011-10-14,11,light snow/rain,90.4,120.2,88.0,11.0,49,33,534
5448,2011-11-23,21,clear,76.9,98.6,57.0,31.0,11,2,460
5449,2011-02-22,7,cloudy,56.6,75.2,80.0,19.0,26,2,285
5450,2011-06-16,5,clear,97.2,132.8,64.0,13.0,49,21,131
5451,2011-03-28,22,clear,71.8,95.0,22.0,15.0,4,-1,279
5452,2011-05-26,15,cloudy,115.8,150.8,46.0,19.0,7,121,706
5453,2011-11-25,9,clear,73.5,102.2,76.0,0.0,40,77,489
5454,2011-06-06,19,clear,107.3,140.0,54.0,13.0,40,194,2402
5455,2011-11-06,20,clear,76.9,104.0,81.0,7.0,15,47,704
5456,2011-11-14,17,clear,98.9,134.6,46.0,17.0,14,167,3253
5457,2011-04-19,12,cloudy,92.1,122.0,64.0,6.0,33,57,591
5458,2011-08-17,5,clear,100.5,132.8,73.0,0.0,44,-2,197
5459,2011-09-12,7,clear,95.5,125.6,83.0,0.0,7,35,2101
5460,2011-05-04,9,light snow/rain,75.2,96.8,93.0,24.0,20,15,244
5461,2011-10-14,15,clear,98.9,134.6,43.0,19.0,29,181,1188
5462,2011-03-12,6,clear,65.0,86.0,75.0,17.0,47,5,19
5463,2011-01-07,12,cloudy,63.3,84.2,37.0,17.0,47,25,349
5464,2011-10-19,20,light snow/rain,97.2,122.0,94.0,6.0,9,14,981
5465,2011-07-10,7,clear,105.6,138.2,70.0,6.0,37,81,264
5466,2011-02-25,9,light snow/rain,75.2,96.8,93.0,24.0,5,7,781
5467,2011-03-02,12,clear,80.2,109.4,43.0,13.0,25,62,434
5468,2011-09-23,17,CLOUDY,97.2,120.2,100.0,0.0,7,37,605
5469,2011-12-23,9,clear,80.2,109.4,66.0,20.0,26,12,1065
5470,2011-02-11,1,clear,54.9,77.0,54.0,6.0,30,2,41
5471,2011-02-20,6,clear,63.3,82.4,47.0,20.0,8,1,6
5472,2011-09-09,5,cloudy,98.9,125.6,94.0,9.0,19,-1,97
5473,2011-08-21,12,clear,115.8,156.2,59.0,19.0,30,403,1675
5474,2011-12-27,17,light snow/rain,80.2,109.4,87.0,9.0,22,19,764
5475,2011-10-20,0,clear,93.8,123.8,94.0,20.0,30,11,156
5476,2011-01-17,7,cloudy,59.9,82.4,50.0,9.0,39,11,66
5477,2011-10-24,15,clear,93.8,123.8,60.0,11.0,10,154,879
5478,2011-10-30,20,clear,75.2,104.0,57.0,0.0,4,53,521
5479,2011-02-09,11,cloudy,58.2,78.8,43.0,11.0,43,3,283
5480,2011-04-25,20,clear,102.2,134.6,61.0,19.0,30,125,1366
5481,2011-04-05,13,cloudy,76.9,100.4,63.0,28.0,14,15,357
5482,2011-01-12,19,clear,61.6,78.8,47.0,28.0,1,4,573
5483,2011-10-07,10,clear,90.4,120.2,68.0,6.0,9,145,887
5484,2011-09-15,1,lear,100.5,132.8,69.0,11.0,34,-1,144
5485,2011-04-26,19,clear,100.5,132.8,73.0,28.0,25,124,2005
5486,2011-03-09,12,cloudy,73.5,96.8,76.0,17.0,27,43,593
5487,2011-04-17,10,clear,81.9,111.2,44.0,30.0,47,272,844
5488,2011-06-06,20,clear,103.9,136.4,61.0,9.0,14,176,1937
5489,2011-04-13,22,clear,81.9,111.2,67.0,13.0,49,30,621
5490,2011-01-03,22,clear,58.2,78.8,69.0,9.0,31,0,138
5491,2011-05-18,15,clear,97.2,129.2,78.0,17.0,46,104,929
5492,2011-06-08,1,clear,102.2,132.8,78.0,0.0,21,7,144
5493,2011-02-06,17,clear,75.2,104.0,46.0,0.0,4,72,682
5494,2011-09-05,15,cloudy,103.9,136.4,79.0,19.0,46,334,996
5495,2011-04-30,14,clear,92.1,122.0,39.0,15.0,11,552,1874
5496,2011-10-25,13,clear,93.8,123.8,37.0,26.0,44,113,1132
5497,2011-05-21,20,clear,98.9,132.8,61.0,0.0,19,254,1147
5498,2011-07-13,0,clear,110.7,145.4,62.0,0.0,25,27,257
5499,2011-08-09,11,clear,114.1,152.6,59.0,15.0,3,183,615
5500,2011-03-17,0,clear,78.5,107.6,66.0,17.0,23,10,138
5501,2011-09-11,1,cloudy,98.9,127.4,88.0,0.0,27,65,467
5502,2011-11-29,14,light snow/rain,80.2,109.4,94.0,13.0,19,5,249
5503,2011-11-02,15,clear,87.0,116.6,51.0,11.0,36,78,1130
5504,2011-04-05,14,cloudy,76.9,98.6,57.0,33.0,33,28,471
5505,2011-07-05,21,clear,112.4,149.0,62.0,17.0,26,233,1174
5506,2011-03-28,13,cloudy,71.8,95.0,24.0,15.0,36,44,484
5507,2011-07-23,1,clear,115.8,152.6,52.0,7.0,1,40,402
5508,2011-03-14,23,clear,73.5,102.2,53.0,0.0,22,8,124
5509,2011-09-19,2,cloudy,90.4,120.2,72.0,9.0,8,17,54
5510,2011-07-17,10,clear,109.0,141.8,60.0,15.0,36,380,1241
5511,2011-10-03,3,lear,76.9,105.8,81.0,0.0,14,2,41
5512,2011-05-10,2,clear,83.6,113.0,58.0,9.0,24,1,33
5513,2011-05-21,23,clear,95.5,125.6,78.0,6.0,46,125,719
5514,2011-02-07,23,cloudy,71.8,100.4,81.0,0.0,44,16,134
5515,2011-06-04,12,clear,105.6,136.4,32.0,11.0,49,448,1888
5516,2011-05-08,17,light snow/rain,95.5,125.6,49.0,19.0,46,320,1713
5517,2011-09-24,17,clear,102.2,134.6,74.0,7.0,31,540,1722
5518,2011-05-15,6,cloudy,90.4,120.2,100.0,9.0,12,9,98
5519,2011-02-21,3,cloudy,75.2,96.8,42.0,20.0,7,6,23
5520,2011-12-22,5,clear,78.5,107.6,82.0,0.0,41,2,107
5521,2011-11-02,1,clear,71.8,100.4,87.0,0.0,1,6,55
5522,2011-04-04,19,clar,105.6,136.4,24.0,31.0,36,155,1594
5523,2011-08-28,14,clear,112.4,143.6,43.0,28.0,2,472,2029
5524,2011-06-23,14,cloudy,110.7,147.2,66.0,20.0,13,138,721
5525,2011-08-17,6,clear,98.9,131.0,78.0,0.0,39,13,710
5526,2011-12-16,15,cloudy,73.5,96.8,45.0,20.0,47,34,985
5527,2011-02-23,10,clear,63.3,91.4,40.0,0.0,8,14,330
5528,2011-01-09,5,clear,53.2,71.6,53.0,13.0,29,1,8
5529,2011-05-19,1,clear,88.7,118.4,94.0,0.0,46,5,28
5530,2011-10-05,0,clear,87.0,116.6,77.0,9.0,14,20,252
5531,2011-06-19,21,clear,103.9,136.4,79.0,9.0,12,170,774
5532,2011-05-08,0,cloudy,88.7,118.4,59.0,7.0,0,65,548
5533,2011-03-27,16,clear,75.2,100.4,34.0,0.0,27,137,690
5534,2011-11-08,3,clear,73.5,102.2,87.0,0.0,39,2,19
5535,2011-11-15,8,cloudy,92.1,122.0,68.0,7.0,19,81,3174
5536,2011-02-25,23,clear,68.4,87.8,48.0,22.0,46,8,261
5537,2011-10-25,16,clear,93.8,123.8,37.0,13.0,38,157,1634
5538,2011-03-16,5,cloudy,71.8,98.6,93.0,7.0,43,-2,25
5539,2011-08-29,8,clear,98.9,134.6,57.0,17.0,12,61,2691
5540,2011-05-17,17,clear,98.9,132.8,65.0,28.0,20,247,3648
5541,2011-07-18,2,clear,102.2,132.8,83.0,15.0,48,6,56
5542,2011-12-06,4,light snow/rain,85.3,114.8,88.0,15.0,4,1,51
5543,2011-02-19,18,clear,76.9,98.6,25.0,30.0,37,62,470
5544,2011-04-08,9,cloudy,76.9,102.2,76.0,13.0,20,53,1181
5545,2011-01-24,16,clear,59.9,78.8,47.0,17.0,17,14,467
5546,2011-10-27,11,light snow/rain,88.7,118.4,88.0,9.0,10,23,313
5547,2011-08-24,5,clear,93.8,123.8,73.0,7.0,23,4,182
5548,2011-03-11,6,clear,68.4,89.6,81.0,19.0,10,3,219
5549,2011-11-30,1,clear,75.2,96.8,66.0,22.0,32,2,60
5550,2011-03-28,1,clear,65.0,87.8,44.0,13.0,35,7,28
5551,2011-05-25,13,clear,109.0,141.8,55.0,9.0,31,118,1144
5552,2011-07-16,12,clear,110.7,141.8,43.0,19.0,16,563,1931
5553,2011-09-13,14,clear,109.0,140.0,51.0,22.0,33,152,975
5554,2011-12-25,6,clear,63.3,87.8,75.0,7.0,5,1,11
5555,2011-03-24,9,cloudy,68.4,91.4,93.0,15.0,39,11,656
5556,2011-12-25,9,clear,66.7,89.6,87.0,11.0,19,9,141
5557,2011-03-24,3,cloudy,70.1,93.2,100.0,13.0,32,1,-2
5558,2011-11-15,17,cloudy,88.7,118.4,72.0,13.0,46,88,2957
5559,2011-02-06,13,clear,75.2,104.0,46.0,0.0,45,141,944
5560,2011-10-19,14,light snow/rain,92.1,122.0,94.0,11.0,14,51,562
5561,2011-06-17,14,clear,110.7,143.6,52.0,13.0,2,221,996
5562,2011-10-23,13,clear,90.4,120.2,55.0,13.0,18,478,1790
5563,2011-02-12,23,clear,65.0,87.8,51.0,9.0,31,3,215
5564,2011-10-09,19,clear,93.8,123.8,73.0,6.0,44,350,1306
5565,2011-02-12,12,clear,71.8,93.2,39.0,31.0,23,80,652
5566,2011-11-20,8,cloudy,81.9,111.2,71.0,19.0,11,37,366
5567,2011-06-28,22,clear,105.6,138.2,70.0,20.0,36,90,728
5568,2011-05-30,13,clear,119.2,154.4,44.0,6.0,29,397,1524
5569,2011-01-01,12,clear,81.9,111.2,77.0,19.0,10,85,386
5570,2011-02-19,5,clear,80.2,109.4,15.0,22.0,48,0,26
5571,2011-10-30,13,clear,80.2,109.4,43.0,15.0,32,338,1625
5572,2011-05-19,10,cloudy,92.1,122.0,83.0,0.0,47,107,668
5573,2011-12-22,14,cloudy,85.3,114.8,63.0,0.0,48,67,955
5574,2011-12-13,23,clear,68.4,96.8,70.0,0.0,24,13,385
5575,2011-01-16,6,cloudy,68.4,91.4,56.0,11.0,44,2,6
5576,2011-07-15,3,clear,97.2,131.0,73.0,13.0,46,5,44
5577,2011-05-01,23,clear,85.3,114.8,77.0,13.0,46,194,576
5578,2011-04-15,6,clear,76.9,104.0,81.0,6.0,3,14,297
5579,2011-05-26,16,cloudy,114.1,149.0,49.0,24.0,50,174,1631
5580,2011-07-06,1,clear,105.6,140.0,74.0,9.0,46,14,75
5581,2011-05-16,16,light snow/rain,97.2,129.2,78.0,17.0,37,135,1270
5582,2011-03-19,22,lear,80.2,109.4,37.0,22.0,15,82,315
5583,2011-01-10,14,cloudy,63.3,84.2,40.0,15.0,26,-1,330
5584,2011-07-12,21,clear,115.8,149.0,43.0,7.0,31,146,1462
5585,2011-08-11,15,clear,114.1,143.6,29.0,20.0,2,158,885
5586,2011-09-12,12,clear,107.3,140.0,51.0,13.0,39,110,1029
5587,2011-01-01,17,cloudy,83.6,113.0,82.0,19.0,49,44,365
5588,2011-12-10,2,cloudy,70.1,96.8,61.0,6.0,21,35,335
5589,2011-01-24,0,clear,51.5,68.0,41.0,13.0,31,-2,47
5590,2011-05-28,1,CLEAR,95.5,125.6,88.0,13.0,36,25,328
5591,2011-12-07,1,cloudy,85.3,114.8,100.0,17.0,32,14,67
5592,2011-11-02,3,clear,71.8,100.4,75.0,0.0,42,0,19
5593,2011-06-19,18,CLOUDY,109.0,141.8,58.0,6.0,20,236,1527
5594,2011-10-28,1,clear,73.5,96.8,66.0,17.0,22,20,65
5595,2011-07-18,10,lear,110.7,145.4,62.0,13.0,29,156,547
5596,2011-02-08,5,clear,68.4,87.8,81.0,22.0,36,-1,13
5597,2011-07-21,10,cloudy,115.8,163.4,71.0,15.0,30,93,330
5598,2011-02-05,17,cloudy,66.7,86.0,100.0,19.0,43,43,451
5599,2011-08-24,7,clear,97.2,132.8,64.0,6.0,30,31,2079
5600,2011-12-31,11,clear,81.9,111.2,71.0,11.0,38,197,1062
5601,2011-11-30,13,cloudy,78.5,107.6,43.0,24.0,29,49,915
5602,2011-04-08,1,cloudy,75.2,100.4,76.0,9.0,47,7,40
5603,2011-08-20,3,clear,98.9,131.0,78.0,0.0,24,26,292
5604,2011-09-24,23,cloudy,97.2,125.6,88.0,6.0,29,82,862
5605,2011-12-02,23,clear,73.5,96.8,53.0,19.0,29,44,566
5606,2011-01-19,21,clear,73.5,95.0,49.0,28.0,19,10,389
5607,2011-03-17,6,clear,73.5,98.6,76.0,13.0,20,12,328
5608,2011-10-22,19,clear,83.6,113.0,67.0,0.0,14,140,1212
5609,2011-12-22,7,clear,75.2,104.0,93.0,0.0,45,11,1279
5610,2011-11-18,14,clear,75.2,100.4,31.0,9.0,7,94,862
5611,2011-03-10,6,light snow/rain,76.9,100.4,0.0,22.0,32,1,89
5612,2011-11-02,22,clear,76.9,102.2,71.0,9.0,20,21,696
5613,2011-01-17,3,cloudy,61.6,82.4,43.0,13.0,10,0,19
5614,2011-04-27,5,cloudy,93.8,123.8,94.0,17.0,29,3,111
5615,2011-07-06,11,cloudy,107.3,143.6,74.0,0.0,8,71,724
5616,2011-09-13,19,clear,103.9,136.4,69.0,11.0,31,165,2385
5617,2011-04-01,15,clear,75.2,96.8,46.0,28.0,13,89,569
5618,2011-02-27,13,clear,81.9,111.2,47.0,0.0,7,270,1188
5619,2011-07-11,7,clear,105.6,140.0,74.0,17.0,14,84,2021
5620,2011-02-08,12,clear,66.7,84.2,38.0,33.0,39,8,440
5621,2011-09-05,1,cloudy,103.9,136.4,79.0,7.0,11,58,250
5622,2011-11-08,17,clear,90.4,120.2,43.0,11.0,6,121,3213
5623,2011-10-19,23,cloudy,95.5,125.6,94.0,24.0,47,42,390
5624,2011-08-29,1,clear,97.2,131.0,69.0,7.0,18,14,105
5625,2011-07-31,2,lear,109.0,143.6,66.0,6.0,18,55,341
5626,2011-10-06,2,clear,85.3,114.8,67.0,13.0,34,4,55
5627,2011-10-03,14,light snow/rain,80.2,109.4,76.0,0.0,9,79,656
5628,2011-11-21,19,light snow/rain,80.2,109.4,94.0,13.0,23,4,943
5629,2011-02-21,4,clear,73.5,98.6,45.0,11.0,33,4,2
5630,2011-12-27,22,clear,73.5,100.4,87.0,6.0,9,11,203
5631,2011-03-26,15,clear,75.2,100.4,29.0,13.0,8,329,763
5632,2011-04-29,3,clear,85.3,114.8,59.0,6.0,47,2,31
5633,2011-05-12,11,clear,95.5,125.6,60.0,15.0,24,130,952
5634,2011-05-04,7,light snow/rain,75.2,96.8,93.0,24.0,26,20,320
5635,2011-07-30,19,clear,109.0,138.2,33.0,15.0,44,305,1084
5636,2011-03-30,2,cloudy,73.5,102.2,57.0,0.0,47,2,26
5637,2011-04-13,15,cloudy,83.6,113.0,72.0,19.0,1,36,487
5638,2011-06-24,19,clear,109.0,138.2,40.0,15.0,46,276,2049
5639,2011-08-08,4,clear,102.2,131.0,89.0,7.0,1,6,57
5640,2011-03-01,8,clear,63.3,82.4,59.0,26.0,37,32,1430
5641,2011-12-30,15,clear,81.9,111.2,44.0,0.0,9,170,1654
5642,2011-04-26,7,clear,95.5,125.6,83.0,20.0,7,50,1778
5643,2011-08-09,16,clear,119.2,152.6,39.0,20.0,5,173,1595
5644,2011-12-18,10,clear,66.7,87.8,60.0,17.0,13,21,854
5645,2011-06-22,5,CLEAR,100.5,129.2,89.0,0.0,34,5,146
5646,2011-02-21,14,cloudy,73.5,96.8,76.0,17.0,9,43,712
5647,2011-04-17,5,clear,76.9,102.2,71.0,11.0,1,8,5
5648,2011-10-03,16,cloudy,80.2,109.4,76.0,7.0,49,47,1419
5649,2011-11-17,9,cloudy,75.2,96.8,61.0,22.0,36,42,1293
5650,2011-03-18,9,clear,85.3,114.8,63.0,15.0,17,53,1345
5651,2011-11-01,0,cloudy,76.9,102.2,87.0,11.0,30,7,125
5652,2011-06-22,14,cloudy,115.8,152.6,52.0,19.0,31,98,791
5653,2011-08-15,17,clear,109.0,140.0,51.0,19.0,49,178,3301
5654,2011-10-19,13,cloudy,92.1,122.0,94.0,19.0,9,58,605
5655,2011-10-11,10,cloudy,97.2,131.0,69.0,9.0,37,112,775
5656,2011-06-27,20,clear,105.6,138.2,65.0,7.0,20,160,1755
5657,2011-12-01,11,clear,75.2,98.6,49.0,17.0,44,19,664
5658,2011-09-04,1,clear,102.2,132.8,83.0,9.0,21,111,271
5659,2011-10-27,16,cloudy,93.8,123.8,73.0,11.0,10,43,1351
5660,2011-03-20,11,clear,75.2,102.2,39.0,7.0,3,278,780
5661,2011-06-02,4,clear,102.2,134.6,41.0,13.0,21,-1,21
5662,2011-10-29,12,light snow/rain,66.7,84.2,87.0,33.0,40,20,311
5663,2011-07-26,10,clear,114.1,143.6,31.0,15.0,23,124,670
5664,2011-06-20,13,clear,100.5,132.8,65.0,7.0,19,150,903
5665,2011-11-19,9,clear,70.1,91.4,52.0,20.0,4,35,909
5666,2011-06-23,12,cloudy,110.7,147.2,66.0,19.0,33,89,908
5667,2011-07-20,7,CLOUDY,105.6,140.0,84.0,7.0,35,81,1930
5668,2011-12-09,22,clear,70.1,98.6,87.0,0.0,14,46,797
5669,2011-09-10,9,clear,100.5,131.0,78.0,20.0,28,116,1176
5670,2011-10-16,8,clear,83.6,113.0,62.0,13.0,22,84,500
5671,2011-07-19,11,clear,115.8,156.2,59.0,0.0,47,85,690
5672,2011-03-30,15,light snow/rain,70.1,91.4,81.0,20.0,50,41,391
5673,2011-02-20,20,cloudy,75.2,104.0,42.0,0.0,21,34,210
5674,2011-06-16,6,light snow/rain,95.5,125.6,73.0,11.0,14,23,726
5675,2011-04-09,0,cloudy,71.8,95.0,87.0,15.0,37,13,185
5676,2011-11-09,19,CLEAR,83.6,113.0,72.0,7.0,17,35,2047
5677,2011-08-07,15,light snow/rain,107.3,143.6,74.0,20.0,41,354,1461
5678,2011-05-05,8,clear,81.9,111.2,50.0,17.0,1,77,2905
5679,2011-06-06,9,CLEAR,105.6,138.2,58.0,11.0,8,79,1138
5680,2011-03-30,4,cloudy,73.5,102.2,57.0,0.0,5,5,-2
5681,2011-04-25,7,cloudy,90.4,120.2,100.0,6.0,49,41,1284
5682,2011-04-28,18,clear,100.5,134.6,47.0,24.0,13,133,3400
5683,2011-03-16,21,cloudy,81.9,111.2,58.0,19.0,22,10,529
5684,2011-02-26,8,cloudy,66.7,95.0,60.0,0.0,31,8,390
5685,2011-08-25,17,clear,107.3,145.4,84.0,0.0,18,86,1992
5686,2011-08-08,18,clear,117.5,150.8,41.0,9.0,17,191,3258
5687,2011-07-18,18,clear,115.8,152.6,49.0,24.0,27,240,3345
5688,2011-02-02,16,clear,76.9,100.4,71.0,20.0,41,22,663
5689,2011-12-01,15,lear,80.2,109.4,40.0,15.0,14,32,1006
5690,2011-09-25,20,clear,100.5,129.2,83.0,6.0,8,152,949
5691,2011-07-09,19,clear,110.7,143.6,55.0,11.0,16,386,1247
5692,2011-12-24,1,cloudy,73.5,102.2,66.0,0.0,41,2,110
5693,2011-12-05,0,clear,73.5,100.4,87.0,6.0,12,8,146
5694,2011-04-27,11,cloudy,100.5,131.0,78.0,19.0,17,157,719
5695,2011-06-30,2,clear,98.9,134.6,57.0,9.0,36,8,42
5696,2011-07-20,14,clear,119.2,159.8,53.0,15.0,50,132,582
5697,2011-01-03,17,clear,66.7,87.8,30.0,15.0,8,32,1024
5698,2011-10-22,5,clear,78.5,107.6,66.0,0.0,44,5,54
5699,2011-07-06,15,clear,110.7,147.2,70.0,19.0,22,167,908
5700,2011-09-16,22,clear,87.0,116.6,67.0,6.0,5,95,944
5701,2011-11-12,3,clear,66.7,89.6,70.0,9.0,21,11,90
5702,2011-11-10,14,light snow/rain,76.9,100.4,87.0,19.0,15,17,410
5703,2011-05-04,5,light snow/rain,76.9,100.4,87.0,22.0,46,2,61
5704,2011-11-27,3,clear,75.2,104.0,87.0,0.0,49,27,58
5705,2011-03-02,9,clear,70.1,91.4,56.0,20.0,4,23,989
5706,2011-12-17,5,CLOUDY,68.4,91.4,60.0,13.0,8,4,54
5707,2011-05-25,23,clear,100.5,132.8,73.0,9.0,43,37,519
5708,2011-05-22,10,clear,100.5,132.8,65.0,9.0,47,405,1190
5709,2011-02-27,22,cloudy,78.5,107.6,62.0,7.0,11,5,468
5710,2011-08-31,1,clear,97.2,131.0,69.0,0.0,3,8,95
5711,2011-11-22,10,light snow/rain,80.2,109.4,94.0,0.0,16,19,321
5712,2011-05-20,23,clear,90.4,120.2,72.0,11.0,24,45,704
5713,2011-11-05,5,clear,68.4,87.8,60.0,22.0,13,2,12
5714,2011-06-08,13,clear,122.5,161.6,42.0,0.0,42,58,813
5715,2011-06-04,7,clear,93.8,123.8,56.0,0.0,10,80,423
5716,2011-01-18,14,cloudy,65.0,87.8,80.0,11.0,41,6,180
5717,2011-06-01,10,cloudy,110.7,149.0,75.0,17.0,36,91,591
5718,2011-04-06,1,clear,68.4,93.2,60.0,9.0,10,2,14
5719,2011-05-17,15,clear,98.9,132.8,69.0,30.0,39,235,922
5720,2011-09-16,15,cloudy,92.1,122.0,45.0,15.0,7,112,1159
5721,2011-09-29,1,cloudy,97.2,120.2,100.0,13.0,36,7,145
5722,2011-09-05,9,light snow/rain,103.9,136.4,74.0,11.0,40,188,627
5723,2011-10-26,11,clear,90.4,120.2,59.0,22.0,34,69,922
5724,2011-11-24,18,clear,81.9,111.2,50.0,6.0,3,40,168
5725,2011-07-12,4,clear,105.6,140.0,79.0,11.0,45,-1,47
5726,2011-04-19,6,cloudy,87.0,116.6,67.0,0.0,48,5,444
5727,2011-10-07,0,clear,83.6,113.0,88.0,0.0,37,55,340
5728,2011-05-09,19,clear,95.5,125.6,43.0,13.0,17,136,2372
5729,2011-04-06,22,clear,85.3,114.8,41.0,19.0,38,41,496
5730,2011-01-11,8,CLOUDY,61.6,86.0,51.0,6.0,15,9,1502
5731,2011-10-11,4,cloudy,90.4,120.2,88.0,9.0,19,1,40
5732,2011-04-09,10,cloudy,75.2,100.4,87.0,9.0,18,130,629
5733,2011-12-13,13,clear,80.2,109.4,37.0,22.0,16,23,840
5734,2011-06-01,9,cloudy,109.0,145.4,74.0,15.0,32,104,1213
5735,2011-06-24,18,clear,110.7,140.0,37.0,20.0,21,262,2554
5736,2011-12-08,19,clear,68.4,93.2,56.0,7.0,23,34,1543
5737,2011-04-11,23,light snow/rain,95.5,125.6,60.0,0.0,17,47,265
5738,2011-06-01,3,clear,103.9,136.4,89.0,13.0,29,1,46
5739,2011-03-13,5,clear,76.9,102.2,62.0,9.0,21,-1,25
5740,2011-07-01,15,clear,115.8,143.6,21.0,17.0,18,244,2097
5741,2011-05-28,17,clear,109.0,141.8,55.0,20.0,13,542,1126
5742,2011-09-30,14,cloudy,100.5,134.6,47.0,20.0,37,277,1211
5743,2011-08-09,15,clear,119.2,152.6,39.0,19.0,29,174,747
5744,2011-08-27,12,light snow/rain,102.2,132.8,83.0,33.0,13,32,458
5745,2011-04-22,7,cloudy,75.2,98.6,53.0,19.0,11,14,1228
5746,2011-11-06,22,clear,76.9,105.8,87.0,0.0,42,17,285
5747,2011-11-28,0,clear,85.3,114.8,77.0,19.0,38,17,74
5748,2011-03-28,23,clear,70.1,91.4,24.0,20.0,47,2,125
5749,2011-12-13,21,clear,71.8,96.8,52.0,11.0,15,17,941
5750,2011-07-02,4,clear,98.9,132.8,61.0,0.0,39,7,59
5751,2011-10-30,17,clear,80.2,109.4,35.0,7.0,2,164,1336
5752,2011-06-12,8,clear,105.6,140.0,74.0,0.0,28,82,450
5753,2011-10-19,5,light snow/rain,88.7,118.4,100.0,7.0,41,0,19
5754,2011-08-05,20,clear,107.3,140.0,58.0,15.0,31,209,1545
5755,2011-04-07,11,CLOUDY,85.3,114.8,55.0,0.0,4,108,603
5756,2011-09-16,12,cloudy,90.4,120.2,45.0,0.0,22,119,1489
5757,2011-10-12,4,light snow/rain,92.1,122.0,94.0,26.0,3,5,43
5758,2011-05-14,12,light snow/rain,90.4,120.2,100.0,6.0,7,227,1432
5759,2011-03-24,3,cloudy,70.1,93.2,100.0,13.0,32,1,-2
5760,2011-10-28,8,lear,71.8,95.0,61.0,19.0,19,40,2531
5761,2011-11-28,8,cloudy,81.9,111.2,94.0,0.0,42,41,2763
5762,2011-05-07,13,clear,97.2,134.6,35.0,19.0,27,589,1678
5763,2011-07-06,23,clear,103.9,136.4,83.0,15.0,42,58,548
5764,2011-05-13,23,light snow/rain,88.7,118.4,88.0,11.0,9,91,621
5765,2011-08-06,0,clear,102.2,132.8,78.0,13.0,11,89,729
5766,2011-03-26,11,clear,70.1,93.2,38.0,11.0,21,226,651
5767,2011-01-30,15,clear,71.8,100.4,56.0,0.0,30,40,663
5768,2011-06-20,3,light snow/rain,100.5,129.2,89.0,0.0,28,2,1
5769,2011-01-02,18,cloudy,76.9,100.4,46.0,22.0,19,30,303
5770,2011-03-26,14,clear,75.2,98.6,29.0,15.0,42,281,861
5771,2011-11-25,8,clear,68.4,93.2,81.0,9.0,16,19,480
5772,2011-05-20,5,clear,83.6,113.0,94.0,7.0,20,1,199
5773,2011-09-13,6,clear,93.8,123.8,88.0,7.0,49,20,815
5774,2011-05-12,22,clear,92.1,122.0,83.0,13.0,37,76,1034
5775,2011-05-05,3,clear,75.2,98.6,66.0,17.0,48,0,29
5776,2011-08-11,5,clear,100.5,134.6,61.0,13.0,0,8,161
5777,2011-08-18,12,clear,114.1,149.0,52.0,19.0,49,100,976
5778,2011-11-03,10,cloudy,80.2,109.4,76.0,13.0,12,35,689
5779,2011-06-09,8,cloudy,110.7,147.2,70.0,7.0,44,98,2799
5780,2011-06-25,7,clear,100.5,134.6,57.0,19.0,22,22,248
5781,2011-11-08,14,clear,93.8,123.8,46.0,7.0,30,98,904
5782,2011-04-14,4,clear,75.2,104.0,76.0,0.0,47,2,59
5783,2011-09-09,3,cloudy,98.9,125.6,94.0,17.0,37,1,12
5784,2011-04-07,13,cloudy,90.4,120.2,48.0,6.0,3,110,691
5785,2011-11-02,6,clear,71.8,100.4,81.0,0.0,35,2,638
5786,2011-11-10,4,clear,78.5,107.6,94.0,6.0,39,5,12
5787,2011-12-19,7,clear,61.6,86.0,74.0,7.0,22,12,1313
5788,2011-01-25,0,cloudy,59.9,77.0,69.0,19.0,42,11,46
5789,2011-07-01,14,clear,115.8,143.6,23.0,13.0,16,233,1573
5790,2011-08-03,13,cloudy,110.7,145.4,58.0,15.0,20,109,752
5791,2011-12-31,9,clear,78.5,107.6,76.0,0.0,45,52,504
5792,2011-11-07,4,clear,73.5,102.2,93.0,0.0,32,8,31
5793,2011-10-18,22,cloudy,90.4,120.2,77.0,11.0,37,64,804
5794,2011-08-27,17,light snow/rain,100.5,129.2,89.0,56.0,35,5,98
5795,2011-04-07,4,CLEAR,75.2,100.4,76.0,13.0,33,-1,6
5796,2011-02-14,20,clear,76.9,98.6,46.0,31.0,31,16,454
5797,2011-12-29,18,clear,71.8,96.8,56.0,9.0,0,44,1342
5798,2011-10-18,15,clear,98.9,134.6,50.0,13.0,13,200,977
5799,2011-02-02,6,light snow/rain,65.0,89.6,93.0,7.0,30,1,121
5800,2011-06-12,16,light snow/rain,103.9,136.4,83.0,19.0,47,343,1649
5801,2011-08-24,23,clear,103.9,136.4,69.0,20.0,4,48,377
5802,2011-02-26,5,cloudy,65.0,89.6,64.0,7.0,41,1,61
5803,2011-11-24,14,clear,88.7,118.4,31.0,20.0,17,221,656
5804,2011-12-28,14,clear,73.5,95.0,39.0,26.0,47,74,673
5805,2011-10-26,5,clear,81.9,111.2,71.0,15.0,34,-2,145
5806,2011-03-12,10,clear,73.5,96.8,66.0,15.0,4,63,549
5807,2011-12-21,8,light snow/rain,76.9,105.8,93.0,0.0,40,34,2751
